order_id,date,customer,region,product,quantity,price,total_sale,month
10491,2025-02-11,Maria,Sur,Tablet,4,773.09,3092.36,2025-02
10492,2025-09-29,Diego,Centro,Monitor,5,592.84,2964.2000000000003,2025-09
10493,2024-02-22,Luis,Norte,Mouse,2,32.16,64.32,2024-02
10494,2024-03-08,Maria,Centro,Headphones,4,185.2,740.8,2024-03
10495,2025-04-12,Jorge,Este,Mouse,2,16.64,33.28,2025-04
10496,2024-07-03,Maria,Centro,Tablet,2,715.82,1431.64,2024-07
10497,2025-04-27,Valeria,Norte,Monitor,1,356.79,356.79,2025-04
10498,2024-11-27,Ana,Oeste,Mouse,1,35.12,35.12,2024-11
10499,2024-08-12,Ana,Norte,Tablet,4,324.97,1299.88,2024-08
10500,2025-01-27,Ana,Oeste,Mouse,2,32.05,64.1,2025-01
10501,2024-11-20,Ana,Este,Mouse,1,15.34,15.34,2024-11
10502,2025-07-08,Maria,Norte,Tablet,4,544.91,2179.64,2025-07
10503,2025-10-24,Luis,Oeste,Tablet,3,461.12,1383.3600000000001,2025-10
10504,2025-12-22,Carlos,Este,Tablet,7,392.17,2745.19,2025-12
10505,2024-04-14,Carlos,Norte,Keyboard,3,110.57,331.71,2024-04
10506,2025-01-01,Luis,Oeste,Laptop,5,1467.43,7337.150000000001,2025-01
10507,2025-12-14,Ana,Norte,Mouse,3,39.04,117.12,2025-12
10508,2025-04-01,Ana,Sur,Headphones,2,66.16,132.32,2025-04
10509,2025-12-17,Luis,Centro,Laptop,2,1120.93,2241.86,2025-12
10510,2024-05-07,Maria,Oeste,Keyboard,2,100.8,201.6,2024-05
10511,2024-03-30,Valeria,Centro,Tablet,2,364.4,728.8,2024-03
10512,2025-02-01,Jorge,Este,Tablet,2,738.55,1477.1,2025-02
10513,2025-12-26,Sofia,Este,Headphones,2,178.66,357.32,2025-12
10514,2024-06-17,Valeria,Oeste,Keyboard,3,104.8,314.4,2024-06
10515,2024-07-31,Carlos,Centro,Mouse,3,32.54,97.62,2024-07
10516,2025-08-27,Luis,Este,Keyboard,2,52.95,105.9,2025-08
10517,2024-04-01,Jorge,Este,Headphones,2,123.89,247.78,2024-04
10518,2024-09-20,Jorge,Oeste,Laptop,3,1479.1,4437.299999999999,2024-09
10519,2024-07-07,Valeria,Este,Monitor,3,217.87,653.61,2024-07
10520,2024-01-30,Diego,Oeste,Tablet,2,286.2,572.4,2024-01
10521,2025-09-05,Carlos,Sur,Headphones,1,137.4,137.4,2025-09
10522,2024-03-15,Maria,Oeste,Laptop,1,1076.66,1076.66,2024-03
10523,2025-04-04,Valeria,Sur,Laptop,7,1321.65,9251.550000000001,2025-04
10524,2025-04-22,Jorge,Norte,Laptop,3,984.5,2953.5,2025-04
10525,2025-09-04,Jorge,Oeste,Mouse,1,18.63,18.63,2025-09
10526,2025-04-19,Maria,Centro,Laptop,3,1273.62,3820.8599999999997,2025-04
10527,2025-12-16,Carlos,Este,Keyboard,2,61.1,122.2,2025-12
10528,2024-02-08,Luis,Norte,Monitor,2,581.96,1163.92,2024-02
10529,2024-06-03,Carlos,Norte,Laptop,5,1102.29,5511.45,2024-06
10530,2024-06-07,Diego,Oeste,Mouse,3,25.27,75.81,2024-06
10531,2025-03-10,Diego,Norte,Mouse,2,33.76,67.52,2025-03
10532,2024-05-11,Diego,Este,Headphones,2,132.59,265.18,2024-05
10533,2025-07-13,Sofia,Oeste,Keyboard,3,99.8,299.4,2025-07
10534,2025-12-17,Valeria,Centro,Keyboard,4,79.03,316.12,2025-12
10535,2025-11-28,Jorge,Centro,Tablet,3,742.93,2228.79,2025-11
10536,2025-03-24,Jorge,Sur,Keyboard,1,74.12,74.12,2025-03
10537,2025-07-11,Diego,Oeste,Monitor,2,221.49,442.98,2025-07
10538,2024-09-09,Luis,Centro,Laptop,4,992.97,3971.88,2024-09
10539,2025-01-27,Valeria,Este,Keyboard,3,115.83,347.49,2025-01
10540,2024-03-04,Sofia,Este,Headphones,2,167.52,335.04,2024-03
10541,2025-06-30,Maria,Norte,Headphones,2,152.95,305.9,2025-06
10542,2024-04-11,Diego,Oeste,Monitor,2,478.91,957.82,2024-04
10543,2024-10-09,Jorge,Este,Monitor,2,316.52,633.04,2024-10
10544,2024-03-06,Luis,Este,Headphones,2,96.74,193.48,2024-03
10545,2025-04-05,Sofia,Centro,Keyboard,8,114.12,912.96,2025-04
10546,2025-08-15,Ana,Este,Mouse,2,27.62,55.24,2025-08
10547,2024-05-26,Ana,Sur,Monitor,3,501.76,1505.28,2024-05
10548,2025-03-26,Ana,Norte,Laptop,2,974.97,1949.94,2025-03
10549,2024-06-10,Sofia,Este,Monitor,3,367.26,1101.78,2024-06
10550,2024-04-30,Maria,Norte,Keyboard,2,119.13,238.26,2024-04
10551,2024-03-15,Jorge,Sur,Headphones,2,117.84,235.68,2024-03
10552,2025-04-07,Luis,Sur,Keyboard,4,91.46,365.84,2025-04
10553,2024-09-05,Maria,Oeste,Mouse,1,17.0,17.0,2024-09
10554,2024-02-04,Sofia,Oeste,Mouse,4,25.3,101.2,2024-02
10555,2024-11-14,Valeria,Sur,Tablet,4,316.58,1266.32,2024-11
10556,2025-05-22,Jorge,Norte,Tablet,1,601.71,601.71,2025-05
10557,2024-04-16,Diego,Centro,Tablet,3,692.3,2076.8999999999996,2024-04
10558,2024-12-10,Valeria,Oeste,Laptop,4,1147.23,4588.92,2024-12
10559,2024-09-24,Valeria,Este,Monitor,2,430.32,860.64,2024-09
10560,2024-08-27,Carlos,Oeste,Headphones,3,78.8,236.39999999999998,2024-08
10561,2024-06-15,Jorge,Oeste,Monitor,3,315.1,945.3000000000001,2024-06
10562,2025-09-26,Sofia,Oeste,Mouse,4,20.17,80.68,2025-09
10563,2025-03-25,Valeria,Oeste,Monitor,3,431.09,1293.27,2025-03
10564,2025-08-11,Ana,Este,Headphones,3,65.3,195.89999999999998,2025-08
10565,2024-03-29,Luis,Norte,Mouse,2,15.9,31.8,2024-03
10566,2025-04-17,Carlos,Oeste,Mouse,2,37.51,75.02,2025-04
10567,2024-11-29,Luis,Oeste,Tablet,3,284.97,854.9100000000001,2024-11
10568,2024-08-20,Maria,Este,Monitor,1,278.0,278.0,2024-08
10569,2024-10-20,Carlos,Centro,Laptop,5,1372.58,6862.9,2024-10
10570,2024-07-23,Maria,Este,Headphones,2,142.76,285.52,2024-07
10571,2024-06-24,Luis,Centro,Keyboard,3,50.4,151.2,2024-06
10572,2024-05-24,Carlos,Centro,Laptop,1,1118.25,1118.25,2024-05
10573,2024-08-10,Luis,Norte,Monitor,4,329.6,1318.4,2024-08
10574,2024-02-09,Luis,Este,Monitor,4,227.3,909.2,2024-02
10575,2024-12-21,Carlos,Sur,Keyboard,2,107.52,215.04,2024-12
10576,2025-05-14,Luis,Sur,Keyboard,5,113.81,569.05,2025-05
10577,2025-10-06,Jorge,Norte,Headphones,3,135.42,406.26,2025-10
10578,2024-09-25,Carlos,Este,Mouse,4,34.93,139.72,2024-09
10579,2024-02-11,Jorge,Centro,Keyboard,5,91.38,456.9,2024-02
10580,2025-12-12,Luis,Norte,Monitor,3,331.89,995.67,2025-12
10581,2025-10-14,Carlos,Este,Monitor,1,458.6,458.6,2025-10
10582,2024-12-18,Sofia,Norte,Laptop,2,1149.8,2299.6,2024-12
10583,2025-11-26,Sofia,Oeste,Keyboard,1,51.32,51.32,2025-11
10584,2024-07-30,Sofia,Centro,Headphones,6,161.85,971.0999999999999,2024-07
10585,2024-01-05,Sofia,Norte,Laptop,2,1361.98,2723.96,2024-01
10586,2024-03-24,Luis,Este,Headphones,5,90.56,452.8,2024-03
10587,2025-11-05,Luis,Norte,Laptop,3,1224.8,3674.3999999999996,2025-11
10588,2024-11-11,Sofia,Oeste,Mouse,3,34.5,103.5,2024-11
10589,2025-11-22,Jorge,Centro,Mouse,2,32.99,65.98,2025-11
10590,2024-09-10,Carlos,Este,Monitor,2,519.22,1038.44,2024-09
10591,2024-03-09,Luis,Norte,Keyboard,3,103.77,311.31,2024-03
10592,2024-06-02,Diego,Sur,Keyboard,3,55.66,166.98,2024-06
10593,2025-02-10,Luis,Norte,Monitor,5,298.22,1491.1000000000001,2025-02
10594,2024-07-11,Diego,Norte,Mouse,1,16.22,16.22,2024-07
10595,2024-03-17,Luis,Sur,Mouse,4,21.71,86.84,2024-03
10596,2025-09-16,Carlos,Norte,Monitor,1,226.22,226.22,2025-09
10597,2025-03-17,Valeria,Centro,Mouse,2,24.73,49.46,2025-03
10598,2025-04-04,Jorge,Centro,Keyboard,2,78.22,156.44,2025-04
10599,2024-07-02,Diego,Oeste,Keyboard,4,61.78,247.12,2024-07
10600,2025-03-18,Jorge,Sur,Laptop,4,1292.3,5169.2,2025-03
10601,2024-04-05,Jorge,Sur,Tablet,3,357.26,1071.78,2024-04
10602,2024-04-09,Jorge,Centro,Tablet,3,268.66,805.98,2024-04
10603,2024-04-21,Ana,Este,Keyboard,2,112.95,225.9,2024-04
10604,2025-04-08,Luis,Sur,Headphones,2,39.16,78.32,2025-04
10605,2025-10-20,Sofia,Centro,Keyboard,2,77.57,155.14,2025-10
10606,2025-09-02,Carlos,Oeste,Monitor,5,220.86,1104.3000000000002,2025-09
10607,2024-08-28,Maria,Norte,Keyboard,2,81.88,163.76,2024-08
10608,2024-02-07,Valeria,Norte,Mouse,1,32.56,32.56,2024-02
10609,2024-02-27,Diego,Sur,Laptop,3,938.79,2816.37,2024-02
10610,2025-05-31,Carlos,Norte,Tablet,4,556.98,2227.92,2025-05
10611,2024-05-23,Carlos,Este,Mouse,4,24.85,99.4,2024-05
10612,2025-11-22,Maria,Centro,Laptop,5,1478.61,7393.049999999999,2025-11
10613,2025-04-25,Ana,Centro,Monitor,1,502.06,502.06,2025-04
10614,2025-10-31,Maria,Centro,Tablet,5,268.54,1342.7,2025-10
10615,2025-02-27,Diego,Este,Laptop,1,1266.06,1266.06,2025-02
10616,2024-12-21,Maria,Este,Mouse,3,39.37,118.10999999999999,2024-12
10617,2025-10-09,Diego,Centro,Keyboard,1,81.81,81.81,2025-10
10618,2025-01-18,Ana,Centro,Headphones,3,191.01,573.03,2025-01
10619,2025-10-23,Maria,Este,Headphones,4,86.5,346.0,2025-10
10620,2025-05-12,Carlos,Sur,Headphones,2,162.6,325.2,2025-05
10621,2025-08-26,Sofia,Norte,Tablet,4,389.57,1558.28,2025-08
10622,2025-11-19,Valeria,Norte,Tablet,2,516.9,1033.8,2025-11
10623,2025-08-29,Diego,Norte,Mouse,2,19.51,39.02,2025-08
10624,2024-10-14,Sofia,Norte,Monitor,2,325.3,650.6,2024-10
10625,2025-03-08,Maria,Oeste,Keyboard,2,50.75,101.5,2025-03
10626,2025-07-05,Diego,Oeste,Mouse,4,18.73,74.92,2025-07
10627,2025-12-31,Maria,Norte,Mouse,4,39.27,157.08,2025-12
10628,2025-02-11,Carlos,Sur,Headphones,2,91.58,183.16,2025-02
10629,2024-01-26,Ana,Norte,Laptop,1,919.78,919.78,2024-01
10630,2024-11-15,Carlos,Este,Keyboard,2,97.58,195.16,2024-11
10631,2024-07-26,Diego,Norte,Tablet,5,308.94,1544.7,2024-07
10632,2024-10-20,Jorge,Norte,Laptop,2,1006.61,2013.22,2024-10
10633,2024-02-15,Carlos,Centro,Tablet,3,611.37,1834.1100000000001,2024-02
10634,2025-11-06,Sofia,Este,Tablet,1,468.66,468.66,2025-11
10635,2024-08-23,Carlos,Este,Mouse,7,18.01,126.07000000000001,2024-08
10636,2025-07-28,Jorge,Centro,Mouse,2,21.22,42.44,2025-07
10637,2024-03-17,Maria,Oeste,Laptop,5,1322.84,6614.2,2024-03
10638,2025-07-04,Carlos,Este,Mouse,5,26.2,131.0,2025-07
10639,2025-11-28,Luis,Oeste,Keyboard,2,106.15,212.3,2025-11
10640,2025-07-22,Diego,Oeste,Tablet,2,354.43,708.86,2025-07
10641,2024-01-14,Diego,Centro,Laptop,2,1420.65,2841.3,2024-01
10642,2025-12-14,Carlos,Este,Headphones,6,40.73,244.38,2025-12
10643,2025-09-24,Sofia,Oeste,Tablet,4,565.57,2262.28,2025-09
10644,2025-10-30,Carlos,Norte,Monitor,4,474.94,1899.76,2025-10
10645,2025-08-19,Maria,Norte,Headphones,3,39.31,117.93,2025-08
10646,2024-01-18,Sofia,Oeste,Mouse,3,37.0,111.0,2024-01
10647,2025-12-31,Carlos,Oeste,Laptop,1,1213.44,1213.44,2025-12
10648,2024-09-15,Sofia,Centro,Monitor,2,240.38,480.76,2024-09
10649,2024-02-22,Maria,Centro,Laptop,3,1161.65,3484.9500000000003,2024-02
10650,2025-10-13,Sofia,Norte,Mouse,1,23.13,23.13,2025-10
10651,2025-02-24,Luis,Norte,Mouse,2,18.87,37.74,2025-02
10652,2024-09-06,Sofia,Norte,Monitor,2,327.73,655.46,2024-09
10653,2025-11-29,Valeria,Sur,Headphones,4,111.51,446.04,2025-11
10654,2025-08-22,Ana,Centro,Monitor,1,551.22,551.22,2025-08
10655,2025-09-30,Ana,Centro,Monitor,3,233.97,701.91,2025-09
10656,2025-06-27,Sofia,Oeste,Laptop,1,1449.34,1449.34,2025-06
10657,2024-02-06,Valeria,Sur,Mouse,2,18.43,36.86,2024-02
10658,2024-12-21,Sofia,Norte,Laptop,5,951.11,4755.55,2024-12
10659,2025-11-29,Sofia,Centro,Mouse,4,20.36,81.44,2025-11
10660,2024-12-07,Diego,Norte,Monitor,4,318.99,1275.96,2024-12
10661,2024-05-19,Jorge,Norte,Headphones,3,58.29,174.87,2024-05
10662,2025-01-19,Ana,Este,Mouse,1,35.28,35.28,2025-01
10663,2025-12-24,Sofia,Oeste,Headphones,2,121.17,242.34,2025-12
10664,2024-05-21,Diego,Centro,Tablet,4,779.69,3118.76,2024-05
10665,2025-08-26,Maria,Este,Laptop,3,929.38,2788.14,2025-08
10666,2025-05-02,Carlos,Este,Monitor,1,446.38,446.38,2025-05
10667,2025-12-24,Carlos,Oeste,Keyboard,2,84.18,168.36,2025-12
10668,2024-05-10,Carlos,Este,Tablet,3,398.27,1194.81,2024-05
10669,2024-02-29,Valeria,Este,Laptop,1,1000.83,1000.83,2024-02
10670,2025-03-19,Ana,Centro,Monitor,3,574.14,1722.42,2025-03
10671,2024-03-30,Carlos,Sur,Monitor,3,259.06,777.1800000000001,2024-03
10672,2025-01-20,Ana,Oeste,Headphones,2,62.78,125.56,2025-01
10673,2025-02-23,Diego,Sur,Tablet,2,566.36,1132.72,2025-02
10674,2024-05-11,Maria,Centro,Keyboard,1,97.06,97.06,2024-05
10675,2024-08-09,Diego,Centro,Headphones,3,68.07,204.20999999999998,2024-08
10676,2024-02-05,Sofia,Sur,Headphones,4,68.07,272.28,2024-02
10677,2025-06-01,Ana,Este,Tablet,1,384.25,384.25,2025-06
10678,2025-10-29,Carlos,Este,Tablet,3,384.11,1152.33,2025-10
10679,2024-05-08,Diego,Oeste,Monitor,7,553.84,3876.88,2024-05
10680,2025-09-21,Luis,Sur,Tablet,1,481.94,481.94,2025-09
10681,2025-12-01,Carlos,Centro,Laptop,2,1490.8,2981.6,2025-12
10682,2024-12-09,Valeria,Norte,Monitor,4,598.92,2395.68,2024-12
10683,2025-06-25,Sofia,Oeste,Laptop,2,935.82,1871.64,2025-06
10684,2024-10-31,Luis,Sur,Tablet,6,466.88,2801.2799999999997,2024-10
10685,2025-01-29,Luis,Oeste,Headphones,1,130.19,130.19,2025-01
10686,2025-12-23,Carlos,Este,Mouse,4,20.03,80.12,2025-12
10687,2024-05-16,Luis,Este,Headphones,1,168.67,168.67,2024-05
10688,2024-12-25,Diego,Este,Keyboard,5,105.38,526.9,2024-12
10689,2025-02-01,Ana,Norte,Headphones,2,160.39,320.78,2025-02
10690,2024-12-12,Valeria,Sur,Mouse,3,36.12,108.35999999999999,2024-12
10691,2024-12-10,Valeria,Norte,Monitor,5,403.01,2015.05,2024-12
10692,2025-03-24,Ana,Sur,Tablet,3,561.92,1685.7599999999998,2025-03
10693,2025-07-04,Sofia,Norte,Tablet,5,258.47,1292.3500000000001,2025-07
10694,2024-02-16,Carlos,Norte,Laptop,2,1032.51,2065.02,2024-02
10695,2025-10-19,Jorge,Sur,Mouse,4,22.31,89.24,2025-10
10696,2025-05-12,Sofia,Centro,Laptop,2,1238.25,2476.5,2025-05
10697,2025-01-04,Sofia,Sur,Headphones,3,141.97,425.90999999999997,2025-01
10698,2025-06-06,Maria,Este,Headphones,5,97.43,487.15000000000003,2025-06
10699,2025-03-31,Sofia,Oeste,Headphones,2,184.07,368.14,2025-03
10700,2025-08-28,Carlos,Sur,Keyboard,2,106.73,213.46,2025-08
10701,2025-08-22,Luis,Este,Laptop,3,1029.53,3088.59,2025-08
10702,2024-05-02,Jorge,Centro,Mouse,1,20.57,20.57,2024-05
10703,2025-07-06,Luis,Sur,Laptop,1,1291.36,1291.36,2025-07
10704,2024-03-14,Diego,Este,Keyboard,2,65.73,131.46,2024-03
10705,2024-07-12,Carlos,Sur,Headphones,2,155.89,311.78,2024-07
10706,2024-07-03,Diego,Centro,Headphones,3,194.29,582.87,2024-07
10707,2025-07-19,Carlos,Este,Headphones,2,62.67,125.34,2025-07
10708,2025-10-02,Sofia,Sur,Tablet,3,534.25,1602.75,2025-10
10709,2025-07-18,Valeria,Este,Laptop,4,1336.95,5347.8,2025-07
10710,2024-07-03,Diego,Centro,Monitor,1,236.09,236.09,2024-07
10711,2024-03-04,Luis,Este,Keyboard,3,106.76,320.28000000000003,2024-03
10712,2024-06-19,Carlos,Oeste,Tablet,2,632.88,1265.76,2024-06
10713,2025-03-30,Carlos,Sur,Headphones,5,130.7,653.5,2025-03
10714,2025-11-12,Luis,Norte,Keyboard,2,105.16,210.32,2025-11
10715,2025-06-13,Sofia,Norte,Laptop,2,1367.71,2735.42,2025-06
10716,2024-06-26,Valeria,Este,Headphones,4,194.07,776.28,2024-06
10717,2025-01-11,Luis,Centro,Headphones,2,45.14,90.28,2025-01
10718,2024-02-08,Carlos,Oeste,Tablet,4,757.23,3028.92,2024-02
10719,2024-05-30,Jorge,Sur,Tablet,3,797.71,2393.13,2024-05
10720,2025-10-30,Valeria,Oeste,Laptop,5,1274.24,6371.2,2025-10
10721,2025-09-12,Jorge,Oeste,Headphones,1,148.65,148.65,2025-09
10722,2024-04-27,Sofia,Sur,Laptop,4,1470.43,5881.72,2024-04
10723,2025-12-24,Jorge,Norte,Laptop,6,1260.89,7565.34,2025-12
10724,2025-04-17,Diego,Norte,Laptop,2,1045.71,2091.42,2025-04
10725,2025-02-20,Maria,Norte,Monitor,3,428.6,1285.8000000000002,2025-02
10726,2024-05-10,Ana,Oeste,Headphones,5,135.29,676.4499999999999,2024-05
10727,2025-10-10,Carlos,Sur,Tablet,4,469.41,1877.64,2025-10
10728,2024-11-30,Carlos,Sur,Keyboard,5,118.05,590.25,2024-11
10729,2025-03-29,Carlos,Centro,Laptop,1,968.54,968.54,2025-03
10730,2024-03-03,Luis,Este,Laptop,4,1005.92,4023.68,2024-03
10731,2025-11-01,Luis,Centro,Mouse,4,30.32,121.28,2025-11
10732,2025-01-23,Jorge,Este,Tablet,3,752.33,2256.9900000000002,2025-01
10733,2024-01-28,Sofia,Sur,Keyboard,4,65.77,263.08,2024-01
10734,2024-02-19,Carlos,Oeste,Tablet,2,454.76,909.52,2024-02
10735,2025-05-10,Maria,Centro,Monitor,5,419.45,2097.25,2025-05
10736,2025-06-28,Maria,Este,Mouse,2,26.11,52.22,2025-06
10737,2024-11-13,Ana,Norte,Tablet,3,528.34,1585.02,2024-11
10738,2025-05-04,Valeria,Este,Headphones,3,45.7,137.10000000000002,2025-05
10739,2025-12-27,Valeria,Este,Laptop,2,1304.52,2609.04,2025-12
10740,2025-01-24,Diego,Centro,Tablet,7,774.52,5421.639999999999,2025-01
10741,2025-03-20,Carlos,Este,Laptop,3,1067.85,3203.5499999999997,2025-03
10742,2025-06-18,Diego,Norte,Laptop,2,962.88,1925.76,2025-06
10743,2024-12-19,Maria,Este,Monitor,1,298.77,298.77,2024-12
10744,2025-02-05,Jorge,Centro,Laptop,2,1135.52,2271.04,2025-02
10745,2024-06-14,Sofia,Norte,Headphones,3,181.8,545.4000000000001,2024-06
10746,2025-01-25,Luis,Centro,Monitor,2,541.12,1082.24,2025-01
10747,2024-09-02,Jorge,Sur,Mouse,3,36.47,109.41,2024-09
10748,2024-12-25,Ana,Norte,Headphones,2,180.85,361.7,2024-12
10749,2024-01-25,Carlos,Norte,Keyboard,5,78.45,392.25,2024-01
10750,2025-06-11,Jorge,Sur,Laptop,4,1441.71,5766.84,2025-06
10751,2024-11-08,Maria,Norte,Mouse,3,37.14,111.42,2024-11
10752,2025-04-05,Jorge,Norte,Monitor,1,587.28,587.28,2025-04
10753,2025-03-30,Jorge,Oeste,Tablet,4,638.64,2554.56,2025-03
10754,2025-11-06,Carlos,Oeste,Laptop,5,1262.29,6311.45,2025-11
10755,2024-06-12,Jorge,Este,Tablet,5,596.53,2982.6499999999996,2024-06
10756,2024-11-12,Jorge,Este,Keyboard,4,116.71,466.84,2024-11
10757,2025-02-24,Diego,Centro,Monitor,1,445.14,445.14,2025-02
10758,2024-06-20,Ana,Norte,Headphones,3,174.71,524.13,2024-06
10759,2024-08-28,Jorge,Oeste,Mouse,4,17.96,71.84,2024-08
10760,2024-12-19,Valeria,Este,Laptop,2,938.26,1876.52,2024-12
10761,2024-10-01,Diego,Oeste,Headphones,4,48.4,193.6,2024-10
10762,2025-06-11,Jorge,Oeste,Mouse,2,30.67,61.34,2025-06
10763,2025-12-18,Sofia,Este,Mouse,4,32.16,128.64,2025-12
10764,2025-07-01,Maria,Norte,Laptop,1,1009.94,1009.94,2025-07
10765,2025-07-25,Diego,Sur,Headphones,3,148.41,445.23,2025-07
10766,2024-12-03,Carlos,Sur,Keyboard,2,107.0,214.0,2024-12
10767,2024-06-19,Luis,Centro,Mouse,3,39.57,118.71000000000001,2024-06
10768,2024-11-16,Maria,Oeste,Tablet,6,496.73,2980.38,2024-11
10769,2025-07-06,Maria,Oeste,Monitor,2,392.89,785.78,2025-07
10770,2024-01-12,Ana,Norte,Tablet,2,577.35,1154.7,2024-01
10771,2024-09-20,Carlos,Sur,Headphones,4,44.25,177.0,2024-09
10772,2025-10-27,Luis,Oeste,Mouse,4,24.86,99.44,2025-10
10773,2025-10-22,Sofia,Norte,Laptop,4,1335.09,5340.36,2025-10
10774,2024-07-20,Jorge,Sur,Monitor,2,410.58,821.16,2024-07
10775,2024-12-24,Ana,Norte,Tablet,3,622.73,1868.19,2024-12
10776,2025-11-04,Diego,Sur,Tablet,2,283.99,567.98,2025-11
10777,2024-09-19,Luis,Oeste,Tablet,4,624.29,2497.16,2024-09
10778,2024-11-02,Diego,Oeste,Tablet,4,457.02,1828.08,2024-11
10779,2025-07-06,Ana,Norte,Mouse,2,23.13,46.26,2025-07
10780,2025-09-13,Ana,Norte,Mouse,6,32.01,192.06,2025-09
10781,2025-03-31,Valeria,Norte,Keyboard,6,90.34,542.04,2025-03
10782,2024-11-15,Sofia,Sur,Headphones,4,41.6,166.4,2024-11
10783,2024-11-17,Diego,Oeste,Laptop,6,1401.59,8409.539999999999,2024-11
10784,2025-05-16,Jorge,Sur,Mouse,2,33.94,67.88,2025-05
10785,2024-10-28,Diego,Norte,Keyboard,3,57.1,171.3,2024-10
10786,2025-07-23,Diego,Norte,Laptop,1,1107.84,1107.84,2025-07
10787,2024-01-20,Ana,Sur,Tablet,2,583.89,1167.78,2024-01
10788,2025-01-14,Valeria,Centro,Tablet,5,440.73,2203.65,2025-01
10789,2025-06-14,Luis,Oeste,Keyboard,3,61.01,183.03,2025-06
10790,2024-08-15,Carlos,Este,Mouse,3,20.72,62.16,2024-08
10791,2025-07-01,Jorge,Oeste,Keyboard,2,58.57,117.14,2025-07
10792,2025-01-07,Jorge,Norte,Monitor,2,441.89,883.78,2025-01
10793,2024-03-31,Luis,Sur,Mouse,2,22.75,45.5,2024-03
10794,2024-12-09,Diego,Norte,Mouse,4,16.98,67.92,2024-12
10795,2025-02-26,Maria,Norte,Laptop,4,1214.38,4857.52,2025-02
10796,2024-07-12,Sofia,Centro,Monitor,2,274.39,548.78,2024-07
10797,2025-02-13,Sofia,Sur,Laptop,4,1459.26,5837.04,2025-02
10798,2024-07-31,Ana,Centro,Mouse,5,25.69,128.45000000000002,2024-07
10799,2024-02-06,Diego,Centro,Mouse,2,16.75,33.5,2024-02
10800,2024-03-29,Valeria,Oeste,Headphones,2,169.31,338.62,2024-03
10801,2025-11-03,Jorge,Centro,Tablet,1,696.59,696.59,2025-11
10802,2024-04-01,Luis,Norte,Mouse,2,22.67,45.34,2024-04
10803,2025-12-19,Sofia,Sur,Headphones,1,55.61,55.61,2025-12
10804,2025-11-15,Carlos,Norte,Mouse,1,21.12,21.12,2025-11
10805,2024-08-29,Diego,Oeste,Tablet,4,575.38,2301.52,2024-08
10806,2024-03-24,Diego,Este,Mouse,1,20.53,20.53,2024-03
10807,2025-04-01,Ana,Norte,Mouse,5,24.55,122.75,2025-04
10808,2024-07-01,Jorge,Este,Tablet,3,409.3,1227.9,2024-07
10809,2024-07-02,Carlos,Centro,Laptop,6,1184.13,7104.780000000001,2024-07
10810,2024-05-31,Sofia,Sur,Mouse,4,39.33,157.32,2024-05
10811,2024-08-07,Luis,Oeste,Headphones,2,119.19,238.38,2024-08
10812,2025-10-17,Jorge,Norte,Keyboard,4,94.37,377.48,2025-10
10813,2024-05-22,Ana,Este,Headphones,3,42.16,126.47999999999999,2024-05
10814,2024-08-24,Valeria,Oeste,Tablet,4,435.81,1743.24,2024-08
10815,2025-12-16,Carlos,Sur,Monitor,3,337.28,1011.8399999999999,2025-12
10816,2025-11-02,Luis,Centro,Mouse,5,15.92,79.6,2025-11
10817,2024-08-09,Diego,Sur,Headphones,5,154.27,771.35,2024-08
10818,2025-12-09,Luis,Norte,Monitor,5,251.67,1258.35,2025-12
10819,2025-05-13,Maria,Este,Tablet,6,682.73,4096.38,2025-05
10820,2024-02-05,Ana,Este,Laptop,3,920.11,2760.33,2024-02
10821,2024-03-19,Luis,Este,Mouse,3,17.21,51.63,2024-03
10822,2025-03-22,Carlos,Este,Laptop,2,1370.46,2740.92,2025-03
10823,2025-10-13,Jorge,Oeste,Laptop,3,1254.86,3764.58,2025-10
10824,2024-12-02,Jorge,Este,Keyboard,5,67.79,338.95000000000005,2024-12
10825,2025-02-19,Ana,Centro,Monitor,3,535.83,1607.4900000000002,2025-02
10826,2025-06-24,Sofia,Sur,Mouse,2,22.83,45.66,2025-06
10827,2025-11-03,Jorge,Este,Laptop,1,1315.73,1315.73,2025-11
10828,2025-01-26,Maria,Centro,Keyboard,5,114.18,570.9000000000001,2025-01
10829,2024-10-05,Ana,Oeste,Keyboard,4,57.65,230.6,2024-10
10830,2024-04-18,Carlos,Sur,Keyboard,2,58.97,117.94,2024-04
10831,2024-10-12,Luis,Norte,Headphones,3,86.41,259.23,2024-10
10832,2025-03-27,Luis,Norte,Headphones,3,114.79,344.37,2025-03
10833,2025-09-26,Valeria,Este,Laptop,5,1130.95,5654.75,2025-09
10834,2025-09-09,Maria,Norte,Headphones,4,163.13,652.52,2025-09
10835,2025-03-12,Valeria,Sur,Monitor,2,368.0,736.0,2025-03
10836,2025-02-02,Diego,Centro,Laptop,5,1494.78,7473.9,2025-02
10837,2024-09-01,Sofia,Norte,Monitor,2,416.6,833.2,2024-09
10838,2025-03-16,Maria,Norte,Laptop,3,911.28,2733.84,2025-03
10839,2024-10-05,Sofia,Norte,Mouse,1,19.06,19.06,2024-10
10840,2024-11-29,Valeria,Este,Mouse,6,35.2,211.20000000000002,2024-11
10841,2024-04-28,Sofia,Oeste,Laptop,2,960.48,1920.96,2024-04
10842,2024-07-20,Sofia,Oeste,Monitor,3,294.22,882.6600000000001,2024-07
